poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,is_national
88277,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Georgia,9/17/24,9/21/24,NA,NA,NA,NA,NA,NA,210339,682,lv,NA,lv,NA,9/23/24 08:43,NA,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-toplines.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-crosstabs.html,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
88278,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,North Carolina,9/17/24,9/21/24,NA,NA,NA,NA,NA,NA,210340,682,rv,NA,rv,NA,9/23/24 08:43,NA,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-north-carolina-toplines.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-north-carolina-crosstabs.html,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,0
88278,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,North Carolina,9/17/24,9/21/24,NA,NA,NA,NA,NA,NA,210341,682,lv,NA,lv,NA,9/23/24 08:43,NA,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-north-carolina-toplines.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-north-carolina-crosstabs.html,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,0
88278,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,North Carolina,9/17/24,9/21/24,NA,NA,NA,NA,NA,NA,210342,682,rv,NA,rv,NA,9/23/24 08:43,NA,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-north-carolina-toplines.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-north-carolina-crosstabs.html,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,0
88278,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,North Carolina,9/17/24,9/21/24,NA,NA,NA,NA,NA,NA,210343,682,lv,NA,lv,NA,9/23/24 08:43,NA,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-north-carolina-toplines.html,https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-north-carolina-crosstabs.html,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,0
88274,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/18/24,9/20/24,NA,NA,NA,NA,NA,NA,210307,3129,lv,NA,lv,NA,9/22/24 13:22,NA,https://www.cbsnews.com/news/trump-harris-poll-debate-economy-09-22-2024/,https://www.cbsnews.com/news/trump-harris-poll-debate-economy-09-22-2024/,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/cbsnews_20240922_1.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52,1
88208,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/15/24,9/17/24,NA,NA,NA,NA,NA,NA,209883,1445,rv,NA,rv,NA,9/18/24 10:00,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_dUFR0mV.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_dUFR0mV.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,1
88231,486,The Washington Post,NA,NA,The Washington Post,3,ABC News/The Washington Post,3,-1.2,Live Phone/Text-to-Web,9,Pennsylvania,9/12/24,9/16/24,NA,NA,NA,NA,NA,NA,210066,1003,lv,NA,lv,NA,9/19/24 09:21,NA,https://www.washingtonpost.com/politics/2024/09/19/polling-harris-trump-pennsylvania-debate/,https://www.washingtonpost.com/politics/2024/09/19/polling-harris-trump-pennsylvania-debate/,https://www.washingtonpost.com/documents/b4c28200-18a7-412e-a4da-4e8cf9b91fd5.pdf,https://docs.google.com/spreadsheets/d/1KPeCsOeax90_d8QMwtXz_l7ZveO-WavIoLnoinob7u4/edit?gid=0#gid=0,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,0
88231,486,The Washington Post,NA,NA,The Washington Post,3,ABC News/The Washington Post,3,-1.2,Live Phone/Text-to-Web,9,Pennsylvania,9/12/24,9/16/24,NA,NA,NA,NA,NA,NA,210067,1003,lv,NA,lv,NA,9/19/24 09:21,NA,https://www.washingtonpost.com/politics/2024/09/19/polling-harris-trump-pennsylvania-debate/,https://www.washingtonpost.com/politics/2024/09/19/polling-harris-trump-pennsylvania-debate/,https://www.washingtonpost.com/documents/b4c28200-18a7-412e-a4da-4e8cf9b91fd5.pdf,https://docs.google.com/spreadsheets/d/1KPeCsOeax90_d8QMwtXz_l7ZveO-WavIoLnoinob7u4/edit?gid=0#gid=0,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,0
88228,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/11/24,9/16/24,NA,NA,NA,NA,NA,NA,210083,2437,lv,NA,lv,NA,9/19/24 09:21,NA,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/interactive/2024/09/19/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/19/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,1
88228,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/11/24,9/16/24,NA,NA,NA,NA,NA,NA,210084,2437,rv,NA,rv,NA,9/19/24 09:21,NA,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/interactive/2024/09/19/us/elections/times-siena-poll-toplines.html,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,1
88228,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/11/24,9/16/24,NA,NA,NA,NA,NA,NA,210085,2437,rv,NA,rv,NA,9/19/24 09:21,NA,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/interactive/2024/09/19/us/elections/times-siena-poll-toplines.html,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,1
88228,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/11/24,9/16/24,NA,NA,NA,NA,NA,NA,210086,2437,lv,NA,lv,NA,9/19/24 09:21,NA,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/interactive/2024/09/19/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/19/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,1
88242,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,9/11/24,9/16/24,NA,NA,NA,NA,NA,NA,210087,1082,rv,NA,rv,NA,9/19/24 09:21,NA,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/interactive/2024/09/19/us/politics/times-siena-inquirer-poll-pennsylvania-toplines.html,https://www.nytimes.com/interactive/2024/09/19/us/politics/times-siena-inquirer-poll-pennsylvania-likely-electorate.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
88242,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,9/11/24,9/16/24,NA,NA,NA,NA,NA,NA,210088,1082,lv,NA,lv,NA,9/19/24 09:21,NA,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/interactive/2024/09/19/us/politics/times-siena-inquirer-poll-pennsylvania-toplines.html,https://www.nytimes.com/interactive/2024/09/19/us/politics/times-siena-inquirer-poll-pennsylvania-likely-electorate.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
88242,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,9/11/24,9/16/24,NA,NA,NA,NA,NA,NA,210089,1082,rv,NA,rv,NA,9/19/24 09:21,NA,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/interactive/2024/09/19/us/politics/times-siena-inquirer-poll-pennsylvania-toplines.html,https://www.nytimes.com/interactive/2024/09/19/us/politics/times-siena-inquirer-poll-pennsylvania-likely-electorate.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,0
88242,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,9/11/24,9/16/24,NA,NA,NA,NA,NA,NA,210090,1082,lv,NA,lv,NA,9/19/24 09:22,NA,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/2024/09/19/us/politics/harris-trump-times-siena-poll-pennsylvania.html,https://www.nytimes.com/interactive/2024/09/19/us/politics/times-siena-inquirer-poll-pennsylvania-toplines.html,https://www.nytimes.com/interactive/2024/09/19/us/politics/times-siena-inquirer-poll-pennsylvania-likely-electorate.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,0
88170,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/11/24,9/13/24,NA,NA,NA,NA,NA,NA,209373,1177,rv,NA,rv,NA,9/14/24 13:38,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240913_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,1
88170,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/11/24,9/13/24,NA,NA,NA,NA,NA,NA,209374,1090,lv,NA,lv,NA,9/14/24 13:38,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240913_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,1
88170,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/11/24,9/13/24,NA,NA,NA,NA,NA,NA,209429,1175,rv,NA,rv,NA,9/14/24 19:34,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240913_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,1
88170,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/11/24,9/13/24,NA,NA,NA,NA,NA,NA,209430,1090,lv,NA,lv,NA,9/14/24 19:34,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240913_politics.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,1
88130,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/8/24,9/10/24,NA,NA,NA,NA,NA,NA,209155,1464,rv,NA,rv,NA,9/11/24 09:49,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_k1paNHZ.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_k1paNHZ.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,1
88070,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Michigan,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207965,1077,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767007488/Cbsnews-20240907-MI-SUN#fullscreen,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
88071,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Pennsylvania,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207966,1078,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767008381/Cbsnews-20240907-PA-SUN#fullscreen,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
88072,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Wisconsin,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207967,946,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,https://www.cbsnews.com/news/harris-trump-poll-pennsylvania-michigan-wisconsin-debate/,NA,https://www.scribd.com/document/767017181/Cbsnews-20240907-WI-SUN#fullscreen,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51,0
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207968,1695,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,1
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207969,1695,lv,NA,lv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,1
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207970,1695,rv,NA,rv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,1
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207971,1695,rv,NA,rv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,1
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209223,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52,0
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209224,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52,0
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,47,0
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,48,0
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/1/24,9/3/24,NA,NA,NA,NA,NA,NA,207698,1389,rv,NA,rv,NA,9/4/24 09:08,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,1
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,8/31/24,NA,NA,NA,NA,NA,NA,207935,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,8/31/24,NA,NA,NA,NA,NA,NA,207936,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
87920,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/25/24,8/27/24,NA,NA,NA,NA,NA,NA,207186,1368,rv,NA,rv,NA,8/28/24 10:07,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,1
